ano,titulo_livro,genero_livro,pais_primeira_edicao,nome_autor,nacionaldade_autor,genero_autor,faixa_etaria_autor,nome_pais_autor,nome_editora,sede_editora,site_editora,sigla_pais_iso2,indicador_vencedor,indicador_finalista,indicador_semifinalista
2021,Bedroom pop,Poesia,Brasil,Douglas Farias,Brasileira,Masculino,de 20 a 30 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com,BR,Não,Não,Não
2021,Beijo de borboleta,Romance,Brasil,Vanessa Guimaraes,Brasileira,Feminino,de 40 a 50 anos,Brasil,Coerência,Brasil,,BR,Não,Não,Não
2021,Beira-marinho,Poesia,Brasil,Alex Ratts,Brasileira,Masculino,de 50 a 60 anos,Brasil,Organismo,Brasil,www.editorasegundoselo.com.br,BR,Não,Não,Não
2021,Bicholetra,Poesia,Brasil,Caroliny Manciolli,Brasileira,Feminino,de 20 a 30 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Bigodes sujos de mar,Poesia,Brasil,Adriana Nolasco,Brasileira,Feminino,de 50 a 60 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Bilros,Poesia,Brasil,Marco Aurelio Cremasco,Brasileira,Masculino,de 50 a 60 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2021,Biografia geral da rua única,Poesia,Brasil,Alan Mendonca,Brasileira,Masculino,de 40 a 50 anos,Brasil,Radiadora,Brasil,www.radiadora.com.br,BR,Não,Não,Não
2021,Boatos,Poesia,Brasil,Carlos Augusto De Carvalho Filho,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Boca de cena,Poesia,Brasil,Alfredo Rossetti,Brasileira,Masculino,de 70 a 80 anos,Brasil,Penalux,Brasil,www.penaluxeditora.com.br,BR,Não,Não,Não
2021,"Boias, raias e salva-vidas",Poesia,Brasil,Renata Ruffo,Brasileira,Feminino,de 20 a 30 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2021,Bombando Jesus no Coração,Romance,Brasil,Gonzalo Davila,Peruana,Masculino,de 30 a 40 anos,Brasil,Maracaxá,Brasil,,BR,Não,Não,Não
2021,Borboletas de vidro,Poesia,Brasil,Marcelo G. J. Feres,Brasileira,Masculino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Borboletas Pra Lá e Pra Cá,Conto,Brasil,Juliana Reis,Brasileira,Feminino,menos de 20 anos,Brasil,CJT,Brasil,www.grupocjt.com.br,BR,Não,Não,Não
2021,Bosque branco,Poesia,Portugal,Maria Azenha,Portuguesa,Feminino,de 70 a 80 anos,Portugal,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Boxers,Conto,Brasil,Alisson Carvalho,Brasileira,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,www.penaluxeditora.com.br,BR,Não,Não,Não
2021,Brazza,Romance,Brasil,Mariana Brecht,Brasileira,Feminino,de 30 a 40 anos,Brasil,Moinhos,Brasil,www.editoramoinhos.com.br,BR,Não,Não,Não
2021,Breu,Romance,Brasil,Mario Araujo,Brasileira,Masculino,de 50 a 60 anos,Brasil,Faria e Silva,Brasil,www.fariaesilva.com.br,BR,Não,Não,Não
2021,Breviário,Poesia,Brasil,Rafael Tahan,Brasileira,Masculino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2021,Bucólico Desatino,Conto,Brasil,Salvio Nienkotter,Brasileira,Masculino,de 50 a 60 anos,Brasil,Kotter,Brasil,https://kotter.com.br/,BR,Não,Não,Não
2021,Cabeça,Poesia,Brasil,Maira Matos,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Cabeça de ruiva,Crônica,Brasil,Ginger Boni,Brasileira,Feminino,de 40 a 50 anos,Brasil,Feminas,Brasil,www.editorafeminas.com,BR,Não,Não,Não
2021,Cactus: Poesias para Autoconstrução,Poesia,Brasil,May Farc,Brasileira,Feminino,de 30 a 40 anos,Brasil,Haikai,Brasil,http://haikaieditora.com.br/,BR,Não,Não,Não
2021,Cada Roçar Temeroso de Olhos ou Peles,Conto,Brasil,Paulo Narley,Brasileira,Masculino,de 20 a 30 anos,Brasil,Nua,Brasil,https://www.editoranua.com/,BR,Não,Não,Não
2021,Cada um a seu modo,Conto,Brasil,Marcelo Freddi Lotufo,Brasileira,Masculino,de 30 a 40 anos,Brasil,Jabuticaba,Brasil,lotufoltda@gmail.com,BR,Não,Não,Não
2021,Cadeados Sociais,Romance,Brasil,Alex Sandro Gonzaga,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Caderno de sonhos,Poesia,Brasil,Ana Gabriela Rebelo,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Cadernos de alguma poesia,Poesia,Brasil,Elizabeth Gontijo,Brasileira,Feminino,de 30 a 40 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2021,Cães,Romance,Brasil,Julia Grilo,Brasileira,Feminino,de 20 a 30 anos,Brasil,Penalux,Brasil,www.penaluxeditora.com.br,BR,Não,Não,Não
2021,Caleidoscópio,Conto,Brasil,Silvia Ferrante,Brasileira,Feminino,de 60 a 70 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cálice ,Romance,Portugal,Luis Carmelo,Portuguesa,Masculino,de 60 a 70 anos,Portugal,Abysmo,Portugal,www.abysmo.pt,PT,Não,Não,Não
2021,Caligrafia dos Sentimentos,Poesia,Brasil,Roseana Murray,Brasileira,Feminino,de 70 a 80 anos,Brasil,Feminas,Brasil,www.editorafeminas.com,BR,Não,Não,Não
2021,Caligrafia Selvagem,Poesia,Brasil,Beatriz Aquino,Brasileira,Feminino,de 40 a 50 anos,Brasil,Laranja Original,Brasil,laranjaoriginal.com.br,BR,Não,Não,Não
2021,Calote,Romance,Brasil,Leonardo Valente,Brasileira,Masculino,de 40 a 50 anos,Brasil,Mondrongo,Brasil,https://www.editoramondrongo.store/,BR,Não,Não,Não
2021,Camafeu,Poesia,Brasil,Nadima Nascimento,Brasileira,Feminino,de 60 a 70 anos,Brasil,Venas Abiertas,Brasil,venasabiertas.com.br,BR,Não,Não,Não
2021,Camazotz - Crônicas de Avort,Romance,Brasil,H.C. Filho,Brasileira,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Canções concebidas no inferno,Poesia,Brasil,Wilton Cardoso,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Canções de atormentar,Poesia,Brasil,Angelica Freitas,Brasileira,Feminino,de 40 a 50 anos,Alemanha,Companhia das Letras,Brasil,https://www.companhiadasletras.com.br/,BR,Não,Não,Sim
2021,canções em poesias,Poesia,Brasil,Daniele Souza Conceicao,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Canibalística,Poesia,Brasil,Maria Ottilia Rodrigues,Brasileira,Feminino,de 20 a 30 anos,Brasil,Bestiário,Brasil,www.bestiario.com.br,BR,Não,Não,Não
2021,Cantares,Poesia,Brasil,Rafael Rocha,Brasileira,Masculino,de 70 a 80 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Canto algum ,Poesia,Brasil,Flavia Reis,Brasileira,Feminino,de 40 a 50 anos,Brasil,Reformatório,Brasil,http://www.reformatorio.com.br,BR,Não,Não,Não
2021,Cantos e Contos Musicais,Crônica,Brasil,Ulisses Montoni,Brasileira,Masculino,de 30 a 40 anos,Brasil,Chiado,Portugal,www.chiadobooks.com,PT,Não,Não,Não
2021,Cão maior,Romance,Brasil,Alessandro Thome,Brasileira,Masculino,de 40 a 50 anos,Brasil,Telucazu,Brasil,https://telucazu.com/,BR,Não,Não,Não
2021,Caos,Poesia,Brasil,Wladimir Santos,Brasileira,Masculino,de 50 a 60 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Caparaó,Romance,Brasil,Ricardo Pecego,Brasileira,Masculino,de 40 a 50 anos,Brasil,Giostri,Brasil,www.giostrieditora.com.br,BR,Não,Não,Não
2021,Capturas,Poesia,Brasil,Maria Beatriz Freire,Brasileira,Feminino,de 60 a 70 anos,Brasil,Telucazu,Brasil,https://telucazu.com/,BR,Não,Não,Não
2021,Caraça - Caricaturas do Grandioso Fá ,Poesia,Brasil,Jeosafa,Brasileira,Masculino,de 50 a 60 anos,Brasil,Serra Azul,Brasil,https://editoraserraazul.com.br/,BR,Não,Não,Não
2021,Carimbos,Conto,Brasil,Samantha Buglione,Brasileira,Feminino,de 40 a 50 anos,Brasil,Ipê Amarelo,Brasil,www.editoraipeamarelo.com.br,BR,Não,Não,Não
2021,Carmina,Poesia,Brasil,Jose De Arimateia,Brasileira,Masculino,de 50 a 60 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2021,Carne e colapso,Poesia,Brasil,Jessica Stori,Brasileira,Feminino,de 20 a 30 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Carne Fraca,Romance,Brasil,Rafael Caputo,Brasileira,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Carona é uma coisa muito íntima,Conto,Brasil,Elias Fajardo,Brasileira,Masculino,de 30 a 40 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2021,Caronte à Espera,Romance,Portugal,Claudia Andrade,Portuguesa,Feminino,de 40 a 50 anos,Portugal,20|20 Editora,Portugal,www.2020.pt,PT,Não,Não,Não
2021,Carpinejar,Poesia,Brasil,Carpinejar,Brasileira,,de 40 a 50 anos,Brasil,Bertrand Brasil,Brasil,https://www.record.com.br/editoras/bertrand-brasil/,BR,Não,Não,Não
2021,Carrego meus furos comigo,Poesia,Brasil,Susy Freitas,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Carrossel fantasma,Poesia,Brasil,Fabricio Valerio,Brasileira,Masculino,de 30 a 40 anos,Brasil,Penalux,Brasil,www.penaluxeditora.com.br,BR,Não,Não,Sim
2021,Carta à Felicidade e outros poemas,Poesia,Brasil,Joziane Ferreira Da Silva,Brasileira,Feminino,de 30 a 40 anos,Brasil,Patuá,Brasil,www.editorapatua.com.br,BR,Não,Não,Não
2021,Carta aberta para o mundo ,Poesia,Brasil,Isabella Gurgel,Brasileira,Feminino,de 20 a 30 anos,Brasil,Giostri,Brasil,https://lojavirtual.giostrieditora.com.br/sobre?information_id=4,BR,Não,Não,Não
2021,Carta ao [meu] pai,Conto,Brasil,Sofia Karam,Brasileira,Feminino,de 30 a 40 anos,Brasil,7Letras,Brasil,https://7letras.com.br/,BR,Não,Não,Não
2021,Cartas de Coração,Poesia,Brasil,Cristina M. Branco,Francesa,Feminino,de 40 a 50 anos,França,Poesias Escolhidas,Brasil,www.poesiasescolhidas.com,BR,Não,Não,Não
2021,Cartas Sertanejas,Conto,Brasil,Mailson Ramos,Brasileira,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cartografia do Abismo,Poesia,Brasil,Ronaldo Cagiano,Brasileira,Masculino,de 60 a 70 anos,Portugal,Laranja Original ,Brasil,www.laranjaoriginal.com.br,BR,Não,Não,Não
2021,Casa,Poesia,Brasil,Mario Alex Rosa,Brasileira,Masculino,de 50 a 60 anos,Brasil,Impressões de Minas,Brasil,www.impressoesdeminas.com.br,BR,Não,Não,Não
2021,Casa de bonecas: Crónicas de outro mundo,Crônica,Portugal,Manuel Araujo Da Cunha,Portuguesa,Masculino,de 70 a 80 anos,Portugal,Autopublicação,,,BR,Não,Não,Não
2021,Casa do Norte,Poesia,Brasil,Rodrigo Lobo Damasceno,Brasileira,Masculino,de 30 a 40 anos,Brasil,Corsário-Satã,Brasil,https://corsario-sata.minestore.com.br/,BR,Não,Não,Não
2021,Casca,Poesia,Brasil,Roberto Casarini,Brasileira,Masculino,de 30 a 40 anos,Brasil,Primata,Brasil,https://www.editoraprimata.com,BR,Não,Não,Não
2021,"Caso o país acabe, envie-me a Haruki Murakami",Romance,Brasil,Alvaro Andre Zeini Cruz,Brasileira,Masculino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Casos,Conto,Brasil,Luciano Duarte,Brasileira,Masculino,de 20 a 30 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cata-vento imóvel,Poesia,Brasil,Vitor Eduardo Simon,Brasileira,Masculino,de 40 a 50 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cata-ventos,Poesia,Brasil,Gonesa Goncalves,Brasileira,Feminino,de 30 a 40 anos,Brasil,Segundo Selo,Brasil,www.editorasegundoselo.com.br,BR,Não,Não,Não
2021,Catálogo Poético da Semana de 22,Poesia,Brasil,Marco Catalao,Brasileira,Masculino,de 40 a 50 anos,Brasil,Mondrongo,Brasil,www.editoramondrongo.com.br,BR,Não,Não,Não
2021,Catarses,Poesia,Brasil,Aldirene Maximo,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Causos de Açúcar,Conto,Brasil,Fabiana Perez Sanchez,Brasileira,Feminino,de 40 a 50 anos,Brasil,Expressividade,Brasil,www.editoraexpressividade.com.br,BR,Não,Não,Não
2021,Cavaleiro Vermelho & outros contos da periferia e do mundo,Conto,Brasil,Sergio Martins,Brasileira,Masculino,de 40 a 50 anos,Brasil,Metanoia,Brasil,www.metanoiaeditora.com,BR,Não,Não,Não
2021,Cem agulhas nos ossos,Poesia,Portugal,Noemi Alfieri,Italiana,Feminino,de 30 a 40 anos,Portugal,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Cem encontros ilustrados ,Conto,Brasil,Dirce Waltrick Do Amarante,Brasileira,Feminino,de 50 a 60 anos,Brasil,Iluminuras,Brasil,editorailuminuras.com.br,BR,Não,Não,Não
2021,Cem Novidades: Dissonnettos Anthologicos,Poesia,Brasil,Glauco Mattoso,Brasileira,Masculino,de 70 a 80 anos,Brasil,Kotter,Brasil,https://kotter.com.br/,BR,Não,Não,Não
2021,Cem vezes uma,Conto,Brasil,Ana Bretas,Brasileira,Feminino,de 60 a 70 anos,Brasil,Jandaíra,Brasil,https://polenlivros.lojavirtualnuvem.com.br/,BR,Não,Não,Não
2021,Cenário implícito,Poesia,Brasil,Talita Feuser,Brasileira,Feminino,de 30 a 40 anos,Brasil,Urutau,Brasil,editoraurutau.com.br,BR,Não,Não,Não
2021,Cenários étnicos em dramaturgia,Dramaturgia,Brasil,Ge Vitor,Brasileira,Masculino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cenas da pandemia,Crônica,Brasil,Samira Calais,Brasileira,Feminino,de 30 a 40 anos,Brasil,Feminas,Brasil,www.editorafeminas.com,BR,Não,Não,Não
2021,Cenas Femininas e Outras Ilações,Crônica,Brasil,Vicentini Gomez,Brasileira,Masculino,de 60 a 70 anos,Brasil,Laços,Brasil,https://www.editoralacos.com.br/,BR,Não,Não,Não
2021,Céu Nublado,Poesia,Brasil,Itamar Camilo,Brasileira,Masculino,de 30 a 40 anos,Brasil,Chiado,Portugal,https://www.chiadobooks.com/,PT,Não,Não,Não
2021,Chamas que não se apagam,Romance,Brasil,H.J.Ammaral,Brasileira,Masculino,de 60 a 70 anos,Brasil,Assis Editora,Brasil,www.assiseditora.com.br,BR,Não,Não,Não
2021,Chão movediço,Poesia,Brasil,Solimar Cristina Maritan,Brasileira,Feminino,de 50 a 60 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
2021,Cheiro de Jambo ,Crônica,Brasil,Tayna Wolff,Brasileira,Feminino,de 30 a 40 anos,Brasil,Autopublicação,,,BR,Não,Não,Não
